Supabase Snippet Organization Usage Lookup (3)
id,created_at,,company_id,type,content,attribute,,updated_at,,original_timestamp,value,
4cc55a0f-a702-4f0c-b703-363d79d725c9,2025-05-28 21:05:05.009881+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-28 21:05:05.009881+00,,2025-05-28 21:01:02.283962+00,2025-05-11,
b8d7f983-c9fe-41c7-b791-e56dce98a408,2025-06-01 21:04:16.587689+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-01 21:04:16.587689+00,,2025-06-01 21:01:25.170932+00,$0.00,
d61c5974-9d33-4083-ad06-cb155d780d87,2025-05-22 17:30:41.452649+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:30:41.452649+00,,2025-05-12 21:00:57.656663+00,"$327,497.00",
f785ce76-eccc-4439-bcf9-885d118d44ab,2025-05-22 17:32:57.702774+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:32:57.702774+00,,2025-05-13 21:00:59.473005+00,2025-05-11,
8a0ebda3-d841-4346-98cf-e003e1fea6c3,2025-06-01 21:02:34.202224+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Initial Activation Date,Initial Activation Date,,2025-06-01 21:02:34.202224+00,,2025-06-01 21:01:25.170932+00,2024-11-26,
542e0174-f554-47d6-80b0-b3f4e1e8a4a6,2025-05-22 17:35:49.102235+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:35:49.102235+00,,2025-05-13 21:00:59.473005+00,"$112,450.00",
9091fe54-dc8d-4c1b-87c1-b6c7edf0bd65,2025-05-22 17:37:32.95708+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:37:32.95708+00,,2025-05-14 21:00:51.073008+00,2025-05-11,
9dc46fbc-5135-49a1-aa05-3ad24256c632,2025-05-22 17:38:02.505197+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:38:02.505197+00,,2025-05-14 21:00:51.073008+00,"$327,497.00",
e560ded2-b086-44f7-bcc9-7d511024fe54,2025-05-22 17:41:54.189332+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:41:54.189332+00,,2025-05-15 21:01:44.260601+00,2025-05-11,
4ca7bd48-b9bd-4dcf-8bc1-fa33472561ce,2025-05-22 17:41:55.371133+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:41:55.371133+00,,2025-05-15 21:01:44.260601+00,$0.00,
ed0fb0e3-f9be-4557-96a3-9ba4cb7dd3e9,2025-05-22 17:44:18.662027+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:44:18.662027+00,,2025-05-16 21:00:42.816367+00,2025-05-11,
678f45a0-fdc7-41b0-8252-71272e4378e2,2025-05-30 21:02:16.739904+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-05-30 21:02:16.739904+00,,2025-05-30 21:01:43.773818+00,$0.00,
8dfbf06f-287f-453e-95f3-b2c137184753,2025-05-30 21:02:14.701789+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-30 21:02:14.701789+00,,2025-05-30 21:01:43.773818+00,2025-05-11,
5adde4f5-c333-416d-b401-35064b600e53,2025-05-30 21:02:14.802809+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-05-30 21:02:14.802809+00,,2025-05-30 21:01:43.773818+00,$0.00,
f86c002e-1fc9-4442-a158-89510cf388fa,2025-05-22 17:49:59.657957+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:49:59.657957+00,,2025-05-17 21:01:15.774745+00,2025-05-11,
7d05780d-714c-4dbd-b164-7eed6a2c8537,2025-05-22 17:55:18.212775+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning 1 - Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-05-22 17:55:18.212775+00,,2025-05-18 21:01:12.31257+00,$0.00,
908870fa-1c24-432a-b44c-4123cf81385a,2025-05-22 17:54:39.472944+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:54:39.472944+00,,2025-05-18 21:01:12.31257+00,"$327,497.00",
59fb1397-e2c1-408a-a942-4a84bc293636,2025-05-30 21:05:03.977747+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-05-30 21:05:03.977747+00,,2025-05-30 21:01:43.773818+00,"$76,971.00",
e48ae396-baba-4965-9453-42f7a257642f,2025-05-22 17:56:54.073069+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning 1 - Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-05-22 17:56:54.073069+00,,2025-05-19 21:01:26.112805+00,$0.00,
87f14bd9-1656-4018-bd06-5fb6de4cf988,2025-05-22 17:56:53.857712+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,at risk - Logos At Risk Of Churning 1 - Initial Activation Date,Initial Activation Date,,2025-05-22 17:56:53.857712+00,,2025-05-19 21:01:26.112805+00,2024-11-26,
e4e0328c-5bd4-41ac-bc9f-b0f1bd5c4f00,2025-05-22 18:01:43.249479+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning - Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-05-22 18:01:43.249479+00,,2025-05-20 21:01:10.066636+00,$0.00,
a0e65227-5f75-4f6d-b688-a333532f3c57,2025-05-22 16:58:25.605574+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 16:58:25.605574+00,,2025-05-04 21:01:15.535796+00,"$107,750.00",
0339fdb5-2e3f-48be-9764-f79dba2fde5b,2025-05-22 16:55:15.690816+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 16:55:15.690816+00,,2025-05-03 21:00:36.219343+00,"$107,750.00",
c93069f2-fc54-43f2-a946-cfd6b6ee5c3a,2025-05-22 18:01:43.073049+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning - Consecutive Days 0,Consecutive Days 0,,2025-05-22 18:01:43.073049+00,,2025-05-20 21:01:10.066636+00,12,
7a16e129-e3c0-4a43-a78c-f5a1d0acab1b,2025-05-22 17:24:57.430694+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:24:57.430694+00,,2025-05-11 21:01:16.743841+00,"$112,450.00",
06f7363c-13df-4eed-9f06-ccbff47fcff0,2025-05-22 17:32:09.874761+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:32:09.874761+00,,2025-05-12 21:00:57.656663+00,"$112,450.00",
d7dc6d97-8e30-4085-95a7-db9b2484cde3,2025-05-22 17:27:13.023717+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:27:13.023717+00,,2025-05-11 21:01:16.743841+00,"$112,450.00",
6cb2269e-6ca3-4fb0-a472-adc578636802,2025-05-22 17:27:55.849953+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:27:55.849953+00,,2025-05-11 21:01:16.743841+00,$0.00,
63489d1a-db06-49dd-914d-a995297fe656,2025-05-22 17:53:52.169535+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:53:52.169535+00,,2025-05-18 21:01:12.31257+00,$0.00,
299d663e-22ca-4efd-a456-a2cb37583344,2025-05-22 18:00:59.236838+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 18:00:59.236838+00,,2025-05-20 21:01:10.066636+00,"$104,389.00",
65767121-d5ed-4502-95a1-1ee849debbd4,2025-05-22 18:03:49.25251+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 18:03:49.25251+00,,2025-05-20 21:01:10.066636+00,$0.00,
aba026b3-3064-4409-8533-515da59fabd5,2025-05-22 16:58:25.754508+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 16:58:25.754508+00,,2025-05-04 21:01:15.535796+00,"$327,497.00",
74ee6992-bdb9-4833-9651-95d34fd3ff1a,2025-05-22 16:57:56.885558+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 16:57:56.885558+00,,2025-05-04 21:01:15.535796+00,"$327,497.00",
c43adb67-be34-424e-b974-3554fbc068da,2025-05-22 17:03:16.195303+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:03:16.195303+00,,2025-05-05 21:00:41.44367+00,"$327,497.00",
f7f3c1fd-e151-4f15-bf7d-c6d57948326a,2025-05-22 17:49:59.89433+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:49:59.89433+00,,2025-05-17 21:01:15.774745+00,"$1,254.00",
ed065763-d32f-4796-a4f1-49b341af3e34,2025-06-02 21:02:28.423324+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-02 21:02:28.423324+00,,2025-06-02 21:01:14.863317+00,"$76,294.00",
e41de82b-ad55-439d-9124-d3470edd6b2b,2025-06-03 21:02:46.993462+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-03 21:02:46.993462+00,,2025-06-03 21:01:34.424596+00,"$74,906.00",
391ea060-d640-4544-9266-d21fc4f31250,2025-05-22 17:32:09.974927+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:32:09.974927+00,,2025-05-12 21:00:57.656663+00,"$327,497.00",
a434c2c7-cbc6-4217-b02b-41256a835ba6,2025-05-29 21:04:32.3755+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-29 21:04:32.3755+00,,2025-05-29 21:01:39.359533+00,"$327,497.00",
51f50865-0326-4920-a84a-6eca92aecf38,2025-06-01 21:02:34.418939+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-01 21:02:34.418939+00,,2025-06-01 21:01:25.170932+00,"$30,000.00",
14c47a80-bc64-4672-8f2e-0d106aa165f3,2025-06-01 21:02:34.305416+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-01 21:02:34.305416+00,,2025-06-01 21:01:25.170932+00,24,
5041bac8-9c03-4b1f-882c-105fdb3677eb,2025-06-01 21:02:34.541185+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-06-01 21:02:34.541185+00,,2025-06-01 21:01:25.170932+00,$0.00,
9bf49140-50f2-4d00-a3a2-1bc2ed49daf3,2025-05-22 17:42:30.524648+00,,0196217c-c242-751f-9252-5029f7abc91e,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:42:30.524648+00,,2025-05-15 21:01:44.260601+00,2025-04-16,
8a7265f9-e37a-4268-a98e-c8823ff6746c,2025-05-22 17:43:21.919623+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:43:21.919623+00,,2025-05-15 21:01:44.260601+00,"$327,497.00",
65c08828-7540-44b3-8a5c-511c6a57d698,2025-05-30 21:02:43.728431+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Initial Activation Date,Initial Activation Date,,2025-05-30 21:02:43.728431+00,,2025-05-30 21:01:43.773818+00,2024-11-26,
dc7f41cf-efd4-4c1e-ac64-0d58a1d91c15,2025-05-22 17:49:55.505074+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:49:55.505074+00,,2025-05-17 21:01:15.774745+00,2025-05-11,
8b123842-40da-4808-b7e8-379c6833276f,2025-05-30 21:02:14.924059+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-30 21:02:14.924059+00,,2025-05-30 21:01:43.773818+00,"$1,254.00",
80fff753-d043-4164-b462-01ed11a56728,2025-05-22 17:49:59.731732+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:49:59.731732+00,,2025-05-17 21:01:15.774745+00,$0.00,
fc50c6e1-b6b3-4b8e-9dcc-14ddeebc6dd9,2025-05-22 17:45:55.380458+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:45:55.380458+00,,2025-05-16 21:00:42.816367+00,"$327,497.00",
fe550699-d588-44e4-a30d-fbb8acf00305,2025-05-30 21:02:16.581829+00,,0196217a-30d6-77e9-be9e-75b799fb4297,Metric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-30 21:02:16.581829+00,,2025-05-30 21:01:43.773818+00,2025-05-11,
5b99a4a0-11f1-4a87-b0d5-4f08b54590f2,2025-05-30 21:02:43.976705+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-05-30 21:02:43.976705+00,,2025-05-30 21:01:43.773818+00,$0.00,
5abc9721-ffe2-4186-90f5-621df18c68fe,2025-05-22 17:46:43.144624+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning 1 - Max Trailing 60-Day Settled Card Spend,Max Trailing 60-Day Settled Card Spend,,2025-05-22 17:46:43.144624+00,,2025-05-16 21:00:42.816367+00,$0.00,
d128d37f-3cd2-424e-b6ce-4135b0a444ba,2025-05-22 17:52:15.253795+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:52:15.253795+00,,2025-05-17 21:01:15.774745+00,"$327,497.00",
3da6d8bb-247c-46a2-b845-66374b5fcc28,2025-05-22 17:53:54.757854+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,Metric,at risk - Total Bank Balance Flag Last 30 Days - First 50 Pct Bank Balance Decrease Date,First 50 Pct Bank Balance Decrease Date,,2025-05-22 17:53:54.757854+00,,2025-05-18 21:01:12.31257+00,2025-05-11,
bdead9a8-d0ce-4a91-85e6-2ea5d6af977a,2025-05-22 17:53:54.974599+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:53:54.974599+00,,2025-05-18 21:01:12.31257+00,"$1,254.00",
7aecb425-4222-4d8b-bd90-8a1e34deab21,2025-05-22 16:51:33.432155+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 16:51:33.432155+00,,2025-05-02 21:00:53.450777+00,"$115,017.00",
e3856b7c-e1b0-40ec-9e4d-e1801261b10d,2025-05-22 17:03:48.19102+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:03:48.19102+00,,2025-05-05 21:00:41.44367+00,"$107,750.00",
fe6b7539-7ec4-4201-9287-2e623ddf87fc,2025-05-22 17:48:36.241472+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning - Consecutive Days 0,Consecutive Days 0,,2025-05-22 17:48:36.241472+00,,2025-05-17 21:01:15.774745+00,9,
a15eee20-1dcb-436d-b9dc-6808aa286bbf,2025-05-22 01:05:30.003551+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Card Spend Degradation - Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-05-22 01:05:30.003551+00,,2025-05-01 20:42:37.808078+00,"$39,615.00",
747b747d-c1f2-462f-b9a8-8be4a12eef72,2025-05-22 17:12:09.922427+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:12:09.922427+00,,2025-05-07 21:01:28.105038+00,"$112,450.00",
7b605258-a584-43eb-b530-11768fa9d99e,2025-05-22 17:13:53.295957+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:13:53.295957+00,,2025-05-08 21:01:18.054259+00,"$112,450.00",
86d3e4ce-1f2b-453e-8377-4f99e58d83a3,2025-05-22 17:15:16.859663+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:15:16.859663+00,,2025-05-08 21:01:18.054259+00,"$112,450.00",
c2551631-5163-4398-b110-81ae3f3da282,2025-05-22 17:20:33.611035+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:20:33.611035+00,,2025-05-10 21:00:56.134912+00,"$112,450.00",
2e9706fd-b48b-4909-862f-eaafe991c5cf,2025-05-22 17:20:04.182818+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:20:04.182818+00,,2025-05-10 21:00:56.134912+00,"$112,450.00",
93cc3dbc-8664-420d-a611-4369eff9f7a7,2025-05-22 17:31:31.177062+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:31:31.177062+00,,2025-05-12 21:00:57.656663+00,$0.00,
e222cf88-19be-412d-974b-d3a3451739b8,2025-05-22 17:44:18.737152+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:44:18.737152+00,,2025-05-16 21:00:42.816367+00,$0.00,
d757be29-0d47-4a18-a7e9-3dd2db0a4bab,2025-05-22 17:44:21.286405+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:44:21.286405+00,,2025-05-16 21:00:42.816367+00,$0.00,
095e568e-00b1-4eb8-a51c-f945460b0fe5,2025-05-22 17:49:55.658303+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:49:55.658303+00,,2025-05-17 21:01:15.774745+00,$0.00,
dfa575a3-835d-4fff-a216-7721dcdd7a05,2025-05-22 17:54:39.410091+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:54:39.410091+00,,2025-05-18 21:01:12.31257+00,"$101,389.00",
ab260aa2-4bc7-43ba-b0a6-a1b4a4199cd8,2025-05-22 17:58:12.920751+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Bank Balance Degradation - Total Bank Balance Today,Total Bank Balance Today,,2025-05-22 17:58:12.920751+00,,2025-05-19 21:01:26.112805+00,"$101,389.00",
64f3ea9d-dbca-479b-ac02-92e5bff905e3,2025-05-22 16:51:33.491517+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 16:51:33.491517+00,,2025-05-02 21:00:53.450777+00,"$327,497.00",
8b83a4f3-ff47-4f3d-9d9f-05bd37942458,2025-05-22 17:33:35.759301+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 17:33:35.759301+00,,2025-05-13 21:00:59.473005+00,"$327,497.00",
c8a9bac3-7df2-4889-b19c-4b0b82a9d461,2025-05-22 18:01:43.149089+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,at risk - Logos At Risk Of Churning - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 18:01:43.149089+00,,2025-05-20 21:01:10.066636+00,"$30,000.00",
1c8b00cf-a987-44e7-ae8f-1347a431371d,2025-05-22 18:03:49.340007+00,,0196217a-3641-7b3b-a8b3-ecdfce86162c,CumulativeMetric,at risk - Total Bank Balance Flag Last 30 Days - Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-05-22 18:03:49.340007+00,,2025-05-20 21:01:10.066636+00,"$1,254.00",
b58579e7-c833-4d72-bfb0-cca5f4963840,2025-06-02 21:01:28.009745+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Logos At Risk Of Churning 1 for this value: Consecutive Days 0,Consecutive Days 0,,2025-06-02 21:01:28.009745+00,,2025-06-02 21:01:14.863317+00,25,
06eb0869-2e2a-4229-a592-8c8a947c058d,2025-06-05 21:02:58.338204+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Card Spend Degradation for this value: Trailing 60-Day Settled Card Spend,Trailing 60-Day Settled Card Spend,,2025-06-05 21:02:58.338204+00,,2025-06-05 21:01:32.756643+00,"$39,370.00",
4873c7c8-7173-4f4c-9f08-818500f1af4f,2025-06-05 21:05:13.429534+00,,0196217a-30d6-77e9-be9e-75b799fb4297,CumulativeMetric,Recording at-risk metric from Looker from the report: Total Bank Balance Flag Last 30 Days for this value: Total Bank Balance Today,Total Bank Balance Today,,2025-06-05 21:05:13.429534+00,,2025-06-05 21:01:32.756643+00,$0.00,
6d358fd3-894b-404f-8aba-a5cc706d34c4,2025-06-04 21:02:38.342598+00,,0196217c-c242-751f-9252-5029f7abc91e,CumulativeMetric,Recording at-risk metric from Looker from the report: Bank Balance Degradation for this value: Max Average 30-Day Total Bank Balance,Max Average 30-Day Total Bank Balance,,2025-06-04 21:02:38.342598+00,,2025-06-04 21:01:40.609025+00,"$327,497.00",
